fill_id,order_id,symbol,strategy,side,price,qty,commission,timestamp_ns
F2364,mr_B1258,AAPL,mr,BUY,149.2500,100,0.1000,653400000000
F2365,mr_X1399,AAPL,mr,SELL,149.2500,50,0.0500,653400000000
F2366,mr_B1259,AAPL,mr,BUY,149.2500,50,0.0500,653400000000
F2368,mr_S1137,AAPL,mr,SELL,149.3300,50,0.0500,653500000000
F2370,mr_S1139,AAPL,mr,SELL,149.3300,50,0.0500,653500000000
F2371,mr_X1400,AAPL,mr,BUY,149.3300,50,0.0500,653500000000
F2372,mr_S1139,AAPL,mr,SELL,149.3300,50,0.0500,653500000000
F2374,mr_B1259,AAPL,mr,BUY,149.2500,100,0.1000,653600000000
F2375,mr_X1401,AAPL,mr,SELL,149.2500,50,0.0500,653600000000
F2376,mr_B1276,AAPL,mr,BUY,149.2500,50,0.0500,653600000000
F2378,mr_S1139,AAPL,mr,SELL,149.3300,50,0.0500,653700000000
F2380,mr_S1179,AAPL,mr,SELL,149.3300,50,0.0500,653700000000
F2381,mr_X1402,AAPL,mr,BUY,149.2800,50,0.0500,657300000000
F2386,mr_S1179,AAPL,mr,SELL,149.3300,50,0.0500,657400000000
F2387,mr_X1403,AAPL,mr,BUY,149.3300,50,0.0500,657400000000
F2388,mr_S1179,AAPL,mr,SELL,149.3300,50,0.0500,657400000000
F2389,mr_X1404,AAPL,mr,BUY,149.2800,50,0.0500,657500000000
F2394,mr_S1184,AAPL,mr,SELL,149.3300,50,0.0500,657600000000
F2395,mr_X1405,AAPL,mr,BUY,149.3300,50,0.0500,657600000000
F2396,mr_S1184,AAPL,mr,SELL,149.3300,50,0.0500,657600000000
F2397,mr_X1406,AAPL,mr,BUY,149.2800,50,0.0500,657700000000
F2402,mr_S1184,AAPL,mr,SELL,149.3300,50,0.0500,657800000000
F2403,mr_X1407,AAPL,mr,BUY,149.2800,50,0.0500,658000000000
F2408,mr_S1185,AAPL,mr,SELL,149.3300,50,0.0500,658100000000
F2409,mr_X1408,AAPL,mr,BUY,149.3300,50,0.0500,658100000000
F2410,mr_S1185,AAPL,mr,SELL,149.3300,50,0.0500,658100000000
F2411,mr_X1409,AAPL,mr,BUY,149.2800,50,0.0500,658200000000
F2416,mr_S1185,AAPL,mr,SELL,149.3300,50,0.0500,658300000000
F2417,mr_X1410,AAPL,mr,BUY,149.2800,50,0.0500,658400000000
F2422,mr_S1183,AAPL,mr,SELL,149.3400,50,0.0500,658500000000
F2423,mr_X1411,AAPL,mr,BUY,149.2900,50,0.0500,658700000000
F2428,mr_S1183,AAPL,mr,SELL,149.3400,50,0.0500,658800000000
F2429,mr_X1412,AAPL,mr,BUY,149.3400,50,0.0500,658800000000
F2430,mr_S1183,AAPL,mr,SELL,149.3400,50,0.0500,658800000000
F2431,mr_X1413,AAPL,mr,BUY,149.2900,50,0.0500,658900000000
F2436,mr_S1186,AAPL,mr,SELL,149.3400,50,0.0500,659000000000
F2437,mr_X1414,AAPL,mr,BUY,149.3400,50,0.0500,659000000000
F2438,mr_S1186,AAPL,mr,SELL,149.3400,50,0.0500,659000000000
F2439,mr_X1415,AAPL,mr,BUY,149.2900,50,0.0500,659100000000
F2444,mr_S1186,AAPL,mr,SELL,149.3400,50,0.0500,659200000000
F2445,mr_X1416,AAPL,mr,BUY,149.2800,50,0.0500,659300000000
F2450,mr_S1187,AAPL,mr,SELL,149.3400,50,0.0500,659400000000
F2451,mr_X1417,AAPL,mr,BUY,149.2800,50,0.0500,660000000000
F2456,mr_S1187,AAPL,mr,SELL,149.3400,50,0.0500,660100000000
F2457,mr_X1418,AAPL,mr,BUY,149.3400,50,0.0500,660100000000
F2458,mr_S1187,AAPL,mr,SELL,149.3400,50,0.0500,660100000000
F2459,mr_X1419,AAPL,mr,BUY,149.2800,50,0.0500,662100000000
F2464,mr_S1188,AAPL,mr,SELL,149.3600,100,0.1000,662300000000
F2465,mr_X1420,AAPL,mr,BUY,149.3600,50,0.0500,662300000000
F2466,mr_S1188,AAPL,mr,SELL,149.3600,50,0.0500,662300000000
F2467,mr_X1420,AAPL,mr,BUY,149.3600,50,0.0500,662300000000
F2468,mr_S1189,AAPL,mr,SELL,149.3600,50,0.0500,662300000000
F2472,mr_B1276,AAPL,mr,BUY,149.2500,50,0.0500,662400000000
F2473,mr_X1421,AAPL,mr,BUY,149.3600,50,0.0500,662400000000
F2474,mr_S1189,AAPL,mr,SELL,149.3600,50,0.0500,662400000000
F2475,mr_X1422,AAPL,mr,BUY,149.2800,50,0.0500,666500000000
F2480,mr_S1189,AAPL,mr,SELL,149.3600,50,0.0500,666600000000
F2481,mr_X1423,AAPL,mr,BUY,149.2800,50,0.0500,668800000000
F2486,mr_S1367,AAPL,mr,SELL,149.3600,50,0.0500,668900000000
F2487,mr_X1424,AAPL,mr,BUY,149.2900,50,0.0500,669200000000
F2492,mr_S1367,AAPL,mr,SELL,149.3600,50,0.0500,669300000000
F2493,mr_X1425,AAPL,mr,BUY,149.2900,50,0.0500,669500000000
F2498,mr_S1367,AAPL,mr,SELL,149.3600,50,0.0500,669600000000
F2499,mr_X1426,AAPL,mr,BUY,149.3600,50,0.0500,669600000000
F2500,mr_S1368,AAPL,mr,SELL,149.3600,50,0.0500,669600000000
F2501,mr_X1427,AAPL,mr,BUY,149.2900,50,0.0500,670000000000
F2506,mr_S1368,AAPL,mr,SELL,149.3600,50,0.0500,670100000000
F2507,mr_X1428,AAPL,mr,BUY,149.2900,50,0.0500,671100000000
F2512,mr_S1368,AAPL,mr,SELL,149.3600,50,0.0500,671200000000
F2513,mr_X1429,AAPL,mr,BUY,149.3600,50,0.0500,671200000000
F2514,mr_S1369,AAPL,mr,SELL,149.3600,50,0.0500,671200000000
F2515,mr_X1430,AAPL,mr,BUY,149.2900,50,0.0500,671800000000
F2520,mr_S1369,AAPL,mr,SELL,149.3600,50,0.0500,671900000000
F2521,mr_X1431,AAPL,mr,BUY,149.3000,50,0.0500,674300000000
F2526,mr_S1369,AAPL,mr,SELL,149.3600,50,0.0500,674400000000
F2527,mr_X1432,AAPL,mr,BUY,149.3600,50,0.0500,674400000000
F2528,mr_S1372,AAPL,mr,SELL,149.3600,50,0.0500,674400000000
F2529,mr_X1433,AAPL,mr,BUY,149.3000,50,0.0500,675200000000
F2534,mr_S1372,AAPL,mr,SELL,149.3600,50,0.0500,675300000000
F2535,mr_X1434,AAPL,mr,BUY,149.3600,50,0.0500,675300000000
F2536,mr_S1372,AAPL,mr,SELL,149.3600,50,0.0500,675300000000
F2537,mr_X1435,AAPL,mr,BUY,149.3400,50,0.0500,679400000000
F2542,mr_S1190,AAPL,mr,SELL,149.3700,50,0.0500,679500000000
F2543,mr_X1436,AAPL,mr,BUY,149.3400,50,0.0500,681300000000
F2548,mr_S1190,AAPL,mr,SELL,149.3700,50,0.0500,681400000000
F2549,mr_X1437,AAPL,mr,BUY,149.3700,50,0.0500,681400000000
F2550,mr_S1190,AAPL,mr,SELL,149.3700,50,0.0500,681400000000
F2551,mr_X1438,AAPL,mr,BUY,149.3500,50,0.0500,683300000000
F2556,mr_S1191,AAPL,mr,SELL,149.3700,50,0.0500,683400000000
F2557,mr_X1439,AAPL,mr,BUY,149.3600,50,0.0500,684000000000
F2562,mr_S1191,AAPL,mr,SELL,149.3700,50,0.0500,684100000000
F2563,mr_X1440,AAPL,mr,BUY,149.3700,50,0.0500,684100000000
F2564,mr_S1191,AAPL,mr,SELL,149.3700,50,0.0500,684100000000
F2565,mr_X1441,AAPL,mr,BUY,149.3600,50,0.0500,684200000000
F2570,mr_S1192,AAPL,mr,SELL,149.3700,50,0.0500,684300000000
F2571,mr_X1442,AAPL,mr,BUY,149.3700,50,0.0500,684300000000
F2572,mr_S1192,AAPL,mr,SELL,149.3700,50,0.0500,684300000000
F2573,mr_X1443,AAPL,mr,BUY,149.3600,50,0.0500,685200000000
F2578,mr_S1192,AAPL,mr,SELL,149.3700,50,0.0500,685300000000
F2579,mr_X1444,AAPL,mr,BUY,149.3700,50,0.0500,685300000000
F2580,mr_S1193,AAPL,mr,SELL,149.3700,50,0.0500,685300000000
F2581,mr_X1445,AAPL,mr,BUY,149.3600,50,0.0500,686700000000
F2586,mr_S1193,AAPL,mr,SELL,149.3700,50,0.0500,686800000000
F2587,mr_X1446,AAPL,mr,BUY,149.3600,50,0.0500,687700000000
F2592,mr_S1193,AAPL,mr,SELL,149.3700,50,0.0500,687800000000
F2593,mr_X1447,AAPL,mr,BUY,149.3600,50,0.0500,688400000000
F2598,mr_S1195,AAPL,mr,SELL,149.3700,50,0.0500,688500000000
F2599,mr_X1448,AAPL,mr,BUY,149.3300,50,0.0500,690900000000
F2604,mr_S1195,AAPL,mr,SELL,149.3700,50,0.0500,691000000000
F2605,mr_X1449,AAPL,mr,BUY,149.3700,50,0.0500,691000000000
F2606,mr_S1195,AAPL,mr,SELL,149.3700,50,0.0500,691000000000
F2607,mr_X1450,AAPL,mr,BUY,149.3300,50,0.0500,691100000000
F2612,mr_S1370,AAPL,mr,SELL,149.3700,50,0.0500,691200000000
F2613,mr_X1451,AAPL,mr,BUY,149.3700,50,0.0500,691200000000
F2614,mr_S1370,AAPL,mr,SELL,149.3700,50,0.0500,691200000000
F2615,mr_X1452,AAPL,mr,BUY,149.3400,50,0.0500,691300000000
F2620,mr_S1370,AAPL,mr,SELL,149.3700,50,0.0500,691400000000
F2621,mr_X1453,AAPL,mr,BUY,149.3700,50,0.0500,691400000000
F2622,mr_S1371,AAPL,mr,SELL,149.3700,50,0.0500,691400000000
F2623,mr_X1454,AAPL,mr,BUY,149.3300,50,0.0500,691500000000
F2628,mr_S1371,AAPL,mr,SELL,149.3700,50,0.0500,691600000000
F2629,mr_X1455,AAPL,mr,BUY,149.3100,50,0.0500,695200000000
F2634,mr_S1371,AAPL,mr,SELL,149.3700,50,0.0500,695300000000
F2635,mr_X1456,AAPL,mr,BUY,149.3300,50,0.0500,698200000000
F2640,mr_S1373,AAPL,mr,SELL,149.3700,50,0.0500,698300000000
F2641,mr_X1457,AAPL,mr,BUY,149.3700,50,0.0500,698300000000
F2642,mr_S1373,AAPL,mr,SELL,149.3700,50,0.0500,698300000000
F2643,mr_X1458,AAPL,mr,BUY,149.3200,50,0.0500,698400000000
F2648,mr_S1373,AAPL,mr,SELL,149.3700,50,0.0500,698500000000
F2649,mr_X1459,AAPL,mr,BUY,149.3700,50,0.0500,698500000000
F2650,mr_S1374,AAPL,mr,SELL,149.3700,50,0.0500,698500000000
F2651,mr_X1460,AAPL,mr,BUY,149.3200,50,0.0500,698600000000
F2656,mr_S1374,AAPL,mr,SELL,149.3700,50,0.0500,698700000000
F2657,mr_X1461,AAPL,mr,BUY,149.3700,50,0.0500,698700000000
F2658,mr_S1374,AAPL,mr,SELL,149.3700,50,0.0500,698700000000
F2659,mr_X1462,AAPL,mr,BUY,149.3300,50,0.0500,698800000000
F2664,mr_S1375,AAPL,mr,SELL,149.3700,50,0.0500,698900000000
F2665,mr_X1463,AAPL,mr,BUY,149.3700,50,0.0500,707600000000
F2666,mr_S1375,AAPL,mr,SELL,149.3700,50,0.0500,707600000000
F2667,mr_X1464,AAPL,mr,BUY,149.3700,50,0.0500,707900000000
F2668,mr_S1375,AAPL,mr,SELL,149.3700,50,0.0500,707900000000
F2669,mr_X1465,AAPL,mr,BUY,149.3700,50,0.0500,708900000000
F2670,mr_S1376,AAPL,mr,SELL,149.3700,50,0.0500,708900000000
F2671,mr_X1466,AAPL,mr,BUY,149.3700,50,0.0500,709800000000
F2672,mr_S1376,AAPL,mr,SELL,149.3700,50,0.0500,709800000000
F2673,mr_X1467,AAPL,mr,BUY,149.3700,50,0.0500,710000000000
F2674,mr_S1376,AAPL,mr,SELL,149.3700,50,0.0500,710000000000
F2675,mr_X1468,AAPL,mr,BUY,149.3700,50,0.0500,710100000000
F2676,mr_S1378,AAPL,mr,SELL,149.3700,50,0.0500,710100000000
F2677,mr_X1469,AAPL,mr,BUY,149.3700,50,0.0500,710200000000
F2678,mr_S1378,AAPL,mr,SELL,149.3700,50,0.0500,710200000000
F2679,mr_X1470,AAPL,mr,BUY,149.3700,50,0.0500,710400000000
F2680,mr_S1378,AAPL,mr,SELL,149.3700,50,0.0500,710400000000
F2681,mr_X1471,AAPL,mr,BUY,149.3600,50,0.0500,711600000000
F2686,mr_S1379,AAPL,mr,SELL,149.3700,50,0.0500,711700000000
F2687,mr_X1472,AAPL,mr,BUY,149.3700,50,0.0500,713700000000
F2688,mr_S1379,AAPL,mr,SELL,149.3700,50,0.0500,713700000000
F2689,mr_X1473,AAPL,mr,BUY,149.3700,50,0.0500,713900000000
F2690,mr_S1379,AAPL,mr,SELL,149.3700,50,0.0500,713900000000
F2691,mr_X1474,AAPL,mr,BUY,149.3600,50,0.0500,714000000000
F2696,mr_S1194,AAPL,mr,SELL,149.3800,50,0.0500,714100000000
F2697,mr_X1475,AAPL,mr,BUY,149.3600,50,0.0500,714200000000
F2702,mr_S1194,AAPL,mr,SELL,149.3800,50,0.0500,714300000000
F2703,mr_X1476,AAPL,mr,BUY,149.3700,50,0.0500,714600000000
F2708,mr_S1194,AAPL,mr,SELL,149.3800,50,0.0500,714700000000
F2709,mr_X1477,AAPL,mr,BUY,149.3800,50,0.0500,714700000000
F2710,mr_S1196,AAPL,mr,SELL,149.3800,50,0.0500,714700000000
F2711,mr_X1478,AAPL,mr,BUY,149.3700,50,0.0500,714800000000
F2716,mr_S1196,AAPL,mr,SELL,149.3800,50,0.0500,714900000000
F2717,mr_X1479,AAPL,mr,BUY,149.3800,50,0.0500,714900000000
F2718,mr_S1196,AAPL,mr,SELL,149.3800,50,0.0500,714900000000
F2719,mr_X1480,AAPL,mr,BUY,149.3700,50,0.0500,715000000000
F2724,mr_S1197,AAPL,mr,SELL,149.3800,50,0.0500,715100000000
F2725,mr_X1481,AAPL,mr,BUY,149.3800,50,0.0500,715100000000
F2726,mr_S1197,AAPL,mr,SELL,149.3800,50,0.0500,715100000000
F2727,mr_X1482,AAPL,mr,BUY,149.3700,50,0.0500,715300000000
F2732,mr_S1197,AAPL,mr,SELL,149.3800,50,0.0500,715400000000
F2733,mr_X1483,AAPL,mr,BUY,149.3700,50,0.0500,715500000000
F2738,mr_S1309,AAPL,mr,SELL,149.3800,50,0.0500,715600000000
F2739,mr_X1484,AAPL,mr,BUY,149.3700,50,0.0500,715700000000
F2744,mr_S1309,AAPL,mr,SELL,149.3800,50,0.0500,715800000000
F2745,mr_X1485,AAPL,mr,BUY,149.3600,50,0.0500,717400000000
F2750,mr_S1309,AAPL,mr,SELL,149.3800,50,0.0500,717500000000
F2751,mr_X1486,AAPL,mr,BUY,149.3500,50,0.0500,719800000000
F2756,mr_S1377,AAPL,mr,SELL,149.3800,50,0.0500,719900000000
F2757,mr_X1487,AAPL,mr,BUY,149.3800,50,0.0500,719900000000
F2758,mr_S1377,AAPL,mr,SELL,149.3800,50,0.0500,719900000000
F2759,mr_X1488,AAPL,mr,BUY,149.3500,50,0.0500,720200000000
F2764,mr_S1377,AAPL,mr,SELL,149.3800,50,0.0500,720300000000
F2765,mr_X1489,AAPL,mr,BUY,149.3500,50,0.0500,721000000000
F2770,mr_S1380,AAPL,mr,SELL,149.3800,50,0.0500,721100000000
F2771,mr_X1490,AAPL,mr,BUY,149.3800,50,0.0500,721100000000
F2772,mr_S1380,AAPL,mr,SELL,149.3800,50,0.0500,721100000000
F2773,mr_X1491,AAPL,mr,BUY,149.3500,50,0.0500,722600000000
F2778,mr_S1380,AAPL,mr,SELL,149.3800,50,0.0500,722700000000
F2779,mr_X1492,AAPL,mr,BUY,149.3600,50,0.0500,723500000000
F2784,mr_S1198,AAPL,mr,SELL,149.3900,50,0.0500,723600000000
F2785,mr_X1493,AAPL,mr,BUY,149.3900,50,0.0500,724500000000
F2786,mr_S1198,AAPL,mr,SELL,149.3900,50,0.0500,724500000000
F2787,mr_X1494,AAPL,mr,BUY,149.3900,50,0.0500,724600000000
F2788,mr_S1198,AAPL,mr,SELL,149.3900,50,0.0500,724600000000
F2789,mr_X1495,AAPL,mr,BUY,149.3900,50,0.0500,726200000000
F2790,mr_S1199,AAPL,mr,SELL,149.3900,50,0.0500,726200000000
F2791,mr_X1496,AAPL,mr,BUY,149.3900,50,0.0500,726500000000
F2792,mr_S1199,AAPL,mr,SELL,149.3900,50,0.0500,726500000000
F2793,mr_X1497,AAPL,mr,BUY,149.3900,50,0.0500,726600000000
F2794,mr_S1199,AAPL,mr,SELL,149.3900,50,0.0500,726600000000
F2795,mr_X1498,AAPL,mr,BUY,149.3900,50,0.0500,726700000000
F2796,mr_S1200,AAPL,mr,SELL,149.3900,50,0.0500,726700000000
F2797,mr_X1499,AAPL,mr,BUY,149.3900,50,0.0500,726900000000
F2798,mr_S1200,AAPL,mr,SELL,149.3900,50,0.0500,726900000000
F2799,mr_X1500,AAPL,mr,BUY,149.3900,50,0.0500,727000000000
F2800,mr_S1200,AAPL,mr,SELL,149.3900,50,0.0500,727000000000
